run_id,seed,policy,arm_id,phase_index,phase_id,rounds,evaluation_utility,collision_probability,effective_airtime,p95_delay_us,jain_fairness
37a791bd7d9e5699,10169,pretrain_arm,4,0,low-n04-p025,16384,0.6309603168424567,0.21160888671875,0.29074628091819954,118161.0,0.9971633346482333
37a791bd7d9e5699,10169,pretrain_arm,4,1,high-n06-p045,16384,0.7764118830501037,0.0230712890625,0.39162179234399846,22022.0,0.9989613236031873
3e339e7ee469ed2f,10343,pretrain_arm,20,0,low-n04-p025,16384,0.6185939858454775,0.27447509765625,0.2880722779234082,112267.0,0.9981000028552122
3e339e7ee469ed2f,10343,pretrain_arm,20,1,high-n06-p045,16384,0.7892214851018725,0.01629638671875,0.42527847994438694,22022.0,0.998652265400293
3e800add0502d8f0,10343,pretrain_arm,4,0,low-n04-p025,16384,0.63679723746458,0.204345703125,0.29411060917205195,114204.0,0.9979483805654377
3e800add0502d8f0,10343,pretrain_arm,4,1,high-n06-p045,16384,0.7805525595587642,0.01800537109375,0.4004172570961473,22022.0,0.9987884499004577
4530db74e9f4639e,10177,pretrain_arm,20,0,low-n04-p025,16384,0.6228654333716702,0.27142333984375,0.29454009252997937,110232.0,0.9980877124678437
4530db74e9f4639e,10177,pretrain_arm,20,1,high-n06-p045,16384,0.7910013758701023,0.015625,0.4298273323580934,22022.0,0.9989395452522136
4c58731ad4012e80,10243,pretrain_arm,20,0,low-n04-p025,16384,0.6209184087169243,0.26788330078125,0.2899628401661552,112233.0,0.9981708615705553
4c58731ad4012e80,10243,pretrain_arm,20,1,high-n06-p045,16384,0.7881743637292914,0.01959228515625,0.4243251242505196,22022.0,0.9989361808045423
4d7aaadd4bfb6516,10111,pretrain_arm,4,0,low-n04-p025,16384,0.6371682490988474,0.21014404296875,0.2957084596867057,112257.0,0.9979183198363991
4d7aaadd4bfb6516,10111,pretrain_arm,4,1,high-n06-p045,16384,0.7780740420749086,0.0262451171875,0.3990945500599155,22023.0,0.9988574140554355
4f52764f8f087fcf,10103,pretrain_arm,4,0,low-n04-p025,16384,0.6350622822556208,0.207763671875,0.29198969539544933,114216.0,0.997451905277663
